epiweek,location_name,location,state,hosp-value,hosp-weekly_rate,body_temperature,braun_thermoscan,break_a_fever,bronchitis,cold_and_flu,cold_or_flu,cold_versus_flu,do_i_have_the_flu,duration_of_flu,ear_thermometer,early_flu_symptoms,fever_cough,fever_reducer,fevers,flu,flu_and_pregnancy,flu_complications,flu_contagious,flu_contagious_period,flu_cough,flu_duration,flu_fever,flu_headache,flu_in_children,flu_incubation,flu_medicine,flu_or_cold,flu_remedies,flu_report,flu_test,flu_treatment,flu_treatments,flu_versus_cold,high_fever,how_long_contagious,how_long_does_flu_last,how_long_does_the_flu_last,how_long_does_the_flu_last_,how_long_is_flu_contagious,how_long_is_the_flu_contagious,how_to_get_rid_of_the_flu,how_to_reduce_a_fever,how_to_treat_flu,how_to_treat_the_flu,human_temperature,i_have_the_flu,incubation_period_for_flu,incubation_period_for_the_flu,influenza,influenza_a,influenza_a_and_b,influenza_incubation_period,influenza_symptoms,influenza_type_a,is_flu_contagious,is_the_flu_contagious,low_body,medicine_for_flu,medicine_for_the_flu,normal_body,normal_body_temperature,oscillococcinum,over_the_counter_flu_medicine,pneumonia,reduce_fever,signs_of_flu,signs_of_the_flu,sinus,sinus_infections,symptoms_of_bronchitis,symptoms_of_flu,symptoms_of_pneumonia,symptoms_of_the_flu,taking_temperature,the_flu,the_flu_virus,thermoscan,treating_the_flu,treatment_for_flu,tussin,tussionex,type_a_influenza,upper_respiratory,walking_pneumonia,weather_march,what_to_do_if_you_have_the_flu,issue,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili,season
202234,New Mexico,35,NM,7,0.333320794,25,0,0,61,54,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,58,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,202339,57,940,23987,36,,,,,,,3.91879,3.91879,offseason
202235,New Mexico,35,NM,17,0.809493357,0,0,0,54,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202339,56,870,23791,37,,,,,,,3.65685,3.65685,offseason
202236,New Mexico,35,NM,11,0.523789819,0,0,0,41,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,71,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,202339,55,687,22795,37,,,,,,,3.01382,3.01382,offseason
202237,New Mexico,35,NM,4,0.190469025,0,0,0,39,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,65,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,202339,54,544,22072,37,,,,,,,2.46466,2.46466,offseason
202238,New Mexico,35,NM,6,0.285703538,27,0,0,36,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,52,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,202339,53,548,21600,36,,,,,,,2.53704,2.53704,offseason
202239,New Mexico,35,NM,14,0.666641588,0,0,0,29,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,66,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,202339,52,517,21206,36,,,,,,,2.43799,2.43799,offseason
202240,New Mexico,35,NM,25,1.190431408,21,0,0,35,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,53,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,202439,103,557,20329,35,,,,,,,2.73993,2.73993,2022/2023
202241,New Mexico,35,NM,24,1.142814151,0,0,0,35,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,65,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,202439,102,644,21572,38,,,,,,,2.98535,2.98535,2022/2023
202242,New Mexico,35,NM,26,1.238048664,0,0,0,25,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,41,0,0,0,58,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,202439,101,796,23012,37,,,,,,,3.45906,3.45906,2022/2023
202243,New Mexico,35,NM,53,2.523714584,42,0,0,36,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,62,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,202439,100,1165,23216,39,,,,,,,5.01809,5.01809,2022/2023
202244,New Mexico,35,NM,90,4.285553067,0,0,0,41,54,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,64,0,0,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,202439,99,1623,24015,38,,,,,,,6.75828,6.75828,2022/2023
202245,New Mexico,35,NM,149,7.094971189,22,0,0,52,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,73,0,0,0,0,0,0,10,0,0,0,0,0,0,0,38,0,0,0,202439,98,1945,25364,39,,,,,,,7.66835,7.66835,2022/2023
202246,New Mexico,35,NM,163,7.761612777,32,0,0,62,60,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,100,0,0,60,0,0,0,80,0,0,0,0,0,0,19,0,0,0,0,0,0,0,55,0,0,0,202439,97,2301,25018,38,,,,,,,9.19738,9.19738,2022/2023
202247,New Mexico,35,NM,176,8.380637109,22,0,0,71,58,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,70,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,75,0,0,0,0,100,0,27,0,0,0,0,0,0,0,0,0,0,0,202439,96,3250,23337,36,,,,,,,13.9264,13.9264,2022/2023
202248,New Mexico,35,NM,361,17.18982953,23,0,0,83,77,0,0,0,0,0,0,0,0,0,33,0,0,77,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,100,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,64,0,0,0,0,0,0,33,0,0,0,0,0,0,0,58,0,0,0,202439,95,3876,27508,38,,,,,,,14.0904,14.0904,2022/2023
202249,New Mexico,35,NM,409,19.47545783,30,0,0,70,100,0,0,0,0,0,0,0,0,76,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,56,87,0,0,0,0,0,0,0,0,0,0,0,72,0,72,0,0,0,84,0,0,0,0,0,0,45,0,0,0,0,0,0,0,45,0,0,0,202439,94,4221,25427,34,,,,,,,16.6005,16.6005,2022/2023
202250,New Mexico,35,NM,342,16.28510166,26,0,0,84,99,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,42,82,0,0,0,0,0,0,0,0,0,0,0,97,0,62,0,0,0,86,0,0,75,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,202439,93,3972,23432,35,,,,,,,16.9512,16.9512,2022/2023
202251,New Mexico,35,NM,361,17.18982953,0,0,0,88,0,0,0,0,0,0,0,0,0,0,32,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,97,0,0,0,0,0,0,0,0,0,0,0,78,0,63,0,0,0,79,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,202439,92,3232,20979,35,,,,,,,15.4059,15.4059,2022/2023
202252,New Mexico,35,NM,286,13.6185353,38,0,0,58,68,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,71,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,86,0,0,0,0,0,0,26,0,0,0,0,0,0,0,41,0,0,0,202439,91,2645,21653,37,,,,,,,12.2154,12.2154,2022/2023
202301,New Mexico,35,NM,179,8.523488878,0,0,0,47,48,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,77,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,202439,90,1714,21696,39,,,,,,,7.90007,7.90007,2022/2023
202302,New Mexico,35,NM,53,2.523714584,41,0,0,40,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,77,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,202439,89,935,20424,36,,,,,,,4.57795,4.57795,2022/2023
202303,New Mexico,35,NM,29,1.380900433,0,0,0,32,47,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,69,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,202439,88,786,19450,36,,,,,,,4.04113,4.04113,2022/2023
202304,New Mexico,35,NM,21,0.999962382,0,0,0,34,53,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,76,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,202439,87,784,19672,35,,,,,,,3.98536,3.98536,2022/2023
202305,New Mexico,35,NM,10,0.476172563,0,0,0,35,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,81,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,202439,86,872,21638,36,,,,,,,4.02995,4.02995,2022/2023
202306,New Mexico,35,NM,9,0.428555307,31,0,0,58,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,78,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,202439,85,925,21168,36,,,,,,,4.3698,4.3698,2022/2023
202307,New Mexico,35,NM,3,0.142851769,25,0,0,61,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,70,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,202439,84,833,20600,37,,,,,,,4.04369,4.04369,2022/2023
202308,New Mexico,35,NM,11,0.523789819,34,0,0,57,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,80,0,0,0,0,0,0,7,0,0,0,0,0,0,0,45,0,76,0,202439,83,902,22077,37,,,,,,,4.0857,4.0857,2022/2023
202309,New Mexico,35,NM,16,0.761876101,43,0,0,37,63,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,76,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,69,0,202439,82,926,22103,38,,,,,,,4.18948,4.18948,2022/2023
202310,New Mexico,35,NM,5,0.238086282,0,0,0,40,49,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,72,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,202439,81,910,22834,40,,,,,,,3.98529,3.98529,2022/2023
202311,New Mexico,35,NM,3,0.142851769,0,0,0,40,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,80,851,22131,40,,,,,,,3.84528,3.84528,2022/2023
202312,New Mexico,35,NM,3,0.142851769,0,0,0,38,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,39,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,79,689,20461,38,,,,,,,3.36738,3.36738,2022/2023
202313,New Mexico,35,NM,9,0.428555307,26,0,0,46,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,72,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,202439,78,765,21788,37,,,,,,,3.51111,3.51111,2022/2023
202314,New Mexico,35,NM,1,0.047617256,21,0,0,45,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,202439,77,720,22005,39,,,,,,,3.27198,3.27198,2022/2023
202315,New Mexico,35,NM,4,0.190469025,26,0,0,40,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,64,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,202439,76,677,23015,39,,,,,,,2.94156,2.94156,2022/2023
202316,New Mexico,35,NM,8,0.38093805,0,0,0,25,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,69,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,202439,75,617,22717,38,,,,,,,2.71603,2.71603,2022/2023
202317,New Mexico,35,NM,2,0.095234513,0,0,0,33,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,74,688,22645,37,,,,,,,3.0382,3.0382,2022/2023
202318,New Mexico,35,NM,1,0.047617256,21,0,0,20,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,62,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,202439,73,645,22890,37,,,,,,,2.81782,2.81782,2022/2023
202319,New Mexico,35,NM,1,0.047617256,0,0,0,24,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,72,563,22143,37,,,,,,,2.54256,2.54256,2022/2023
202320,New Mexico,35,NM,4,0.190469025,27,0,0,34,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,71,548,21018,38,,,,,,,2.60729,2.60729,2022/2023
202321,New Mexico,35,NM,3,0.142851769,25,0,0,26,0,0,0,0,0,0,0,0,0,0,4,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,70,489,20348,35,,,,,,,2.40318,2.40318,offseason
202322,New Mexico,35,NM,2,0.095234513,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,37,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,69,482,21363,38,,,,,,,2.25624,2.25624,offseason
202323,New Mexico,35,NM,1,0.047617256,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,68,385,20123,39,,,,,,,1.91323,1.91323,offseason
202324,New Mexico,35,NM,1,0.047617256,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,67,370,20752,39,,,,,,,1.78296,1.78296,offseason
202325,New Mexico,35,NM,1,0.047617256,0,0,0,26,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,48,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,202439,66,334,20655,39,,,,,,,1.61704,1.61704,offseason
202326,New Mexico,35,NM,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,65,250,20557,38,,,,,,,1.21613,1.21613,offseason
202327,New Mexico,35,NM,1,0.047617256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,64,279,19962,38,,,,,,,1.39766,1.39766,offseason
202328,New Mexico,35,NM,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,22,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,63,261,20506,38,,,,,,,1.2728,1.2728,offseason
202329,New Mexico,35,NM,1,0.047617256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,62,275,20366,38,,,,,,,1.35029,1.35029,offseason
202330,New Mexico,35,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,61,272,20492,38,,,,,,,1.32735,1.32735,offseason
202331,New Mexico,35,NM,2,0.095234513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,60,245,20269,38,,,,,,,1.20874,1.20874,offseason
202332,New Mexico,35,NM,1,0.047617256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,202439,59,377,20995,38,,,,,,,1.79567,1.79567,offseason
202333,New Mexico,35,NM,2,0.095234513,0,0,0,23,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,58,497,22109,38,,,,,,,2.24795,2.24795,offseason
202334,New Mexico,35,NM,1,0.047617256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,57,586,22031,38,,,,,,,2.65989,2.65989,offseason
202335,New Mexico,35,NM,2,0.095234513,29,0,0,30,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,58,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,202439,56,576,21655,38,,,,,,,2.65989,2.65989,offseason
202336,New Mexico,35,NM,4,0.190469025,27,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,63,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,202439,55,648,21939,38,,,,,,,2.95364,2.95364,offseason
202337,New Mexico,35,NM,11,0.523789819,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,62,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,202439,54,545,20632,37,,,,,,,2.64153,2.64153,offseason
202338,New Mexico,35,NM,8,0.38093805,0,0,0,33,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,48,0,0,0,0,0,0,8,0,0,0,0,0,0,0,58,0,0,0,202439,53,643,21574,37,,,,,,,2.98044,2.98044,offseason
202339,New Mexico,35,NM,6,0.285703538,0,0,87,18,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,56,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,202439,52,662,21910,39,,,,,,,3.02145,3.02145,offseason
